MetricCategory,MetricSubcategory,MetricType,MetricValue,MetricLabel,match_id
Shots_By_OutComeGen_Adv_Second,Rally_Lost,Frequency,3.0,Shots_By_OutComeGen_Adv_Second | Rally_Lost,M003
Shots_By_OutComeGen_Adv_Second,Rally_Rally,Frequency,2.0,Shots_By_OutComeGen_Adv_Second | Rally_Rally,M003
Shots_By_OutComeGen_Adv_Second,Return_Lost,Frequency,3.0,Shots_By_OutComeGen_Adv_Second | Return_Lost,M003
Shots_By_OutComeGen_Adv_Second,Return_Won,Frequency,2.0,Shots_By_OutComeGen_Adv_Second | Return_Won,M003
Shots_By_OutComeGen_Adv_Second,Serve_Lost,Frequency,4.0,Shots_By_OutComeGen_Adv_Second | Serve_Lost,M003
Shots_By_OutComeGen_Adv_Second,Serve_Rally,Frequency,3.0,Shots_By_OutComeGen_Adv_Second | Serve_Rally,M003
Shots_By_OutComeGen_Adv_Second,Serve_Won,Frequency,1.0,Shots_By_OutComeGen_Adv_Second | Serve_Won,M003
Eval1_By_OutCome_Effective,Rally_Lost_thru_Mistake,Frequency,17.0,Eval1_By_OutCome_Effective | Rally_Lost_thru_Mistake,M003
Eval1_By_OutCome_Effective,Rally_Rally,Frequency,18.0,Eval1_By_OutCome_Effective | Rally_Rally,M003
Eval1_By_OutCome_Effective,Rally_Won_thru_Winner,Frequency,3.0,Eval1_By_OutCome_Effective | Rally_Won_thru_Winner,M003
Eval1_By_OutCome_Effective,Return_Lost_thru_Mistake,Frequency,21.0,Eval1_By_OutCome_Effective | Return_Lost_thru_Mistake,M003
Eval1_By_OutCome_Effective,Return_Rally,Frequency,4.0,Eval1_By_OutCome_Effective | Return_Rally,M003
Eval1_By_OutCome_Effective,Return_Won_thru_Winner,Frequency,11.0,Eval1_By_OutCome_Effective | Return_Won_thru_Winner,M003
Eval1_By_OutCome_Effective,Serve_Lost_thru_Mistake,Frequency,13.0,Eval1_By_OutCome_Effective | Serve_Lost_thru_Mistake,M003
Eval1_By_OutCome_Effective,Serve_Rally,Frequency,16.0,Eval1_By_OutCome_Effective | Serve_Rally,M003
Eval1_By_OutCome_Effective,Serve_Won_thru_Winner,Frequency,10.0,Eval1_By_OutCome_Effective | Serve_Won_thru_Winner,M003
Eval1_By_OutCome_Effective_First,Rally_Lost_thru_Mistake,Frequency,11.0,Eval1_By_OutCome_Effective_First | Rally_Lost_thru_Mistake,M003
Eval1_By_OutCome_Effective_First,Rally_Rally,Frequency,15.0,Eval1_By_OutCome_Effective_First | Rally_Rally,M003
Eval1_By_OutCome_Effective_First,Rally_Won_thru_Winner,Frequency,3.0,Eval1_By_OutCome_Effective_First | Rally_Won_thru_Winner,M003
Eval1_By_OutCome_Effective_First,Return_Lost_thru_Mistake,Frequency,16.0,Eval1_By_OutCome_Effective_First | Return_Lost_thru_Mistake,M003
Eval1_By_OutCome_Effective_First,Return_Rally,Frequency,3.0,Eval1_By_OutCome_Effective_First | Return_Rally,M003
Eval1_By_OutCome_Effective_First,Return_Won_thru_Winner,Frequency,5.0,Eval1_By_OutCome_Effective_First | Return_Won_thru_Winner,M003
Eval1_By_OutCome_Effective_First,Serve_Lost_thru_Mistake,Frequency,7.0,Eval1_By_OutCome_Effective_First | Serve_Lost_thru_Mistake,M003
Eval1_By_OutCome_Effective_First,Serve_Rally,Frequency,11.0,Eval1_By_OutCome_Effective_First | Serve_Rally,M003
Eval1_By_OutCome_Effective_First,Serve_Won_thru_Winner,Frequency,8.0,Eval1_By_OutCome_Effective_First | Serve_Won_thru_Winner,M003
Eval1_By_OutCome_Effective_Second,Rally_Lost_thru_Mistake,Frequency,6.0,Eval1_By_OutCome_Effective_Second | Rally_Lost_thru_Mistake,M003
Eval1_By_OutCome_Effective_Second,Rally_Rally,Frequency,3.0,Eval1_By_OutCome_Effective_Second | Rally_Rally,M003
Eval1_By_OutCome_Effective_Second,Return_Lost_thru_Mistake,Frequency,5.0,Eval1_By_OutCome_Effective_Second | Return_Lost_thru_Mistake,M003
Eval1_By_OutCome_Effective_Second,Return_Rally,Frequency,1.0,Eval1_By_OutCome_Effective_Second | Return_Rally,M003
Eval1_By_OutCome_Effective_Second,Return_Won_thru_Winner,Frequency,6.0,Eval1_By_OutCome_Effective_Second | Return_Won_thru_Winner,M003
Eval1_By_OutCome_Effective_Second,Serve_Lost_thru_Mistake,Frequency,6.0,Eval1_By_OutCome_Effective_Second | Serve_Lost_thru_Mistake,M003
Eval1_By_OutCome_Effective_Second,Serve_Rally,Frequency,5.0,Eval1_By_OutCome_Effective_Second | Serve_Rally,M003
Eval1_By_OutCome_Effective_Second,Serve_Won_thru_Winner,Frequency,2.0,Eval1_By_OutCome_Effective_Second | Serve_Won_thru_Winner,M003
Eval1_By_OutCome_Effective_Deuce,Rally_Lost_thru_Mistake,Frequency,9.0,Eval1_By_OutCome_Effective_Deuce | Rally_Lost_thru_Mistake,M003
Eval1_By_OutCome_Effective_Deuce,Rally_Rally,Frequency,10.0,Eval1_By_OutCome_Effective_Deuce | Rally_Rally,M003
Eval1_By_OutCome_Effective_Deuce,Rally_Won_thru_Winner,Frequency,3.0,Eval1_By_OutCome_Effective_Deuce | Rally_Won_thru_Winner,M003
Eval1_By_OutCome_Effective_Deuce,Return_Lost_thru_Mistake,Frequency,9.0,Eval1_By_OutCome_Effective_Deuce | Return_Lost_thru_Mistake,M003
Eval1_By_OutCome_Effective_Deuce,Return_Rally,Frequency,4.0,Eval1_By_OutCome_Effective_Deuce | Return_Rally,M003
Eval1_By_OutCome_Effective_Deuce,Return_Won_thru_Winner,Frequency,6.0,Eval1_By_OutCome_Effective_Deuce | Return_Won_thru_Winner,M003
Eval1_By_OutCome_Effective_Deuce,Serve_Lost_thru_Mistake,Frequency,6.0,Eval1_By_OutCome_Effective_Deuce | Serve_Lost_thru_Mistake,M003
Eval1_By_OutCome_Effective_Deuce,Serve_Rally,Frequency,8.0,Eval1_By_OutCome_Effective_Deuce | Serve_Rally,M003
Eval1_By_OutCome_Effective_Deuce,Serve_Won_thru_Winner,Frequency,6.0,Eval1_By_OutCome_Effective_Deuce | Serve_Won_thru_Winner,M003
Eval1_By_OutCome_Effective_Adv,Rally_Lost_thru_Mistake,Frequency,8.0,Eval1_By_OutCome_Effective_Adv | Rally_Lost_thru_Mistake,M003
Eval1_By_OutCome_Effective_Adv,Rally_Rally,Frequency,8.0,Eval1_By_OutCome_Effective_Adv | Rally_Rally,M003
Eval1_By_OutCome_Effective_Adv,Return_Lost_thru_Mistake,Frequency,12.0,Eval1_By_OutCome_Effective_Adv | Return_Lost_thru_Mistake,M003
Eval1_By_OutCome_Effective_Adv,Return_Won_thru_Winner,Frequency,5.0,Eval1_By_OutCome_Effective_Adv | Return_Won_thru_Winner,M003
Eval1_By_OutCome_Effective_Adv,Serve_Lost_thru_Mistake,Frequency,7.0,Eval1_By_OutCome_Effective_Adv | Serve_Lost_thru_Mistake,M003
Eval1_By_OutCome_Effective_Adv,Serve_Rally,Frequency,8.0,Eval1_By_OutCome_Effective_Adv | Serve_Rally,M003
Eval1_By_OutCome_Effective_Adv,Serve_Won_thru_Winner,Frequency,4.0,Eval1_By_OutCome_Effective_Adv | Serve_Won_thru_Winner,M003
Eval1_By_OutCome_Effective_Deuce_First,Rally_Lost_thru_Mistake,Frequency,6.0,Eval1_By_OutCome_Effective_Deuce_First | Rally_Lost_thru_Mistake,M003
Eval1_By_OutCome_Effective_Deuce_First,Rally_Rally,Frequency,9.0,Eval1_By_OutCome_Effective_Deuce_First | Rally_Rally,M003
Eval1_By_OutCome_Effective_Deuce_First,Rally_Won_thru_Winner,Frequency,3.0,Eval1_By_OutCome_Effective_Deuce_First | Rally_Won_thru_Winner,M003
Eval1_By_OutCome_Effective_Deuce_First,Return_Lost_thru_Mistake,Frequency,7.0,Eval1_By_OutCome_Effective_Deuce_First | Return_Lost_thru_Mistake,M003
Eval1_By_OutCome_Effective_Deuce_First,Return_Rally,Frequency,3.0,Eval1_By_OutCome_Effective_Deuce_First | Return_Rally,M003
Eval1_By_OutCome_Effective_Deuce_First,Return_Won_thru_Winner,Frequency,2.0,Eval1_By_OutCome_Effective_Deuce_First | Return_Won_thru_Winner,M003
Eval1_By_OutCome_Effective_Deuce_First,Serve_Lost_thru_Mistake,Frequency,4.0,Eval1_By_OutCome_Effective_Deuce_First | Serve_Lost_thru_Mistake,M003
Eval1_By_OutCome_Effective_Deuce_First,Serve_Rally,Frequency,6.0,Eval1_By_OutCome_Effective_Deuce_First | Serve_Rally,M003
Eval1_By_OutCome_Effective_Deuce_First,Serve_Won_thru_Winner,Frequency,5.0,Eval1_By_OutCome_Effective_Deuce_First | Serve_Won_thru_Winner,M003
Eval1_By_OutCome_Effective_Deuce_Second,Rally_Lost_thru_Mistake,Frequency,3.0,Eval1_By_OutCome_Effective_Deuce_Second | Rally_Lost_thru_Mistake,M003
Eval1_By_OutCome_Effective_Deuce_Second,Rally_Rally,Frequency,1.0,Eval1_By_OutCome_Effective_Deuce_Second | Rally_Rally,M003
Eval1_By_OutCome_Effective_Deuce_Second,Return_Lost_thru_Mistake,Frequency,2.0,Eval1_By_OutCome_Effective_Deuce_Second | Return_Lost_thru_Mistake,M003
Eval1_By_OutCome_Effective_Deuce_Second,Return_Rally,Frequency,1.0,Eval1_By_OutCome_Effective_Deuce_Second | Return_Rally,M003
Eval1_By_OutCome_Effective_Deuce_Second,Return_Won_thru_Winner,Frequency,4.0,Eval1_By_OutCome_Effective_Deuce_Second | Return_Won_thru_Winner,M003
Eval1_By_OutCome_Effective_Deuce_Second,Serve_Lost_thru_Mistake,Frequency,2.0,Eval1_By_OutCome_Effective_Deuce_Second | Serve_Lost_thru_Mistake,M003
Eval1_By_OutCome_Effective_Deuce_Second,Serve_Rally,Frequency,2.0,Eval1_By_OutCome_Effective_Deuce_Second | Serve_Rally,M003
Eval1_By_OutCome_Effective_Deuce_Second,Serve_Won_thru_Winner,Frequency,1.0,Eval1_By_OutCome_Effective_Deuce_Second | Serve_Won_thru_Winner,M003
Eval1_By_OutCome_Effective_Adv_First,Rally_Lost_thru_Mistake,Frequency,5.0,Eval1_By_OutCome_Effective_Adv_First | Rally_Lost_thru_Mistake,M003
Eval1_By_OutCome_Effective_Adv_First,Rally_Rally,Frequency,6.0,Eval1_By_OutCome_Effective_Adv_First | Rally_Rally,M003
Eval1_By_OutCome_Effective_Adv_First,Return_Lost_thru_Mistake,Frequency,9.0,Eval1_By_OutCome_Effective_Adv_First | Return_Lost_thru_Mistake,M003
Eval1_By_OutCome_Effective_Adv_First,Return_Won_thru_Winner,Frequency,3.0,Eval1_By_OutCome_Effective_Adv_First | Return_Won_thru_Winner,M003
Eval1_By_OutCome_Effective_Adv_First,Serve_Lost_thru_Mistake,Frequency,3.0,Eval1_By_OutCome_Effective_Adv_First | Serve_Lost_thru_Mistake,M003
Eval1_By_OutCome_Effective_Adv_First,Serve_Rally,Frequency,5.0,Eval1_By_OutCome_Effective_Adv_First | Serve_Rally,M003
Eval1_By_OutCome_Effective_Adv_First,Serve_Won_thru_Winner,Frequency,3.0,Eval1_By_OutCome_Effective_Adv_First | Serve_Won_thru_Winner,M003
Eval1_By_OutCome_Effective_Adv_Second,Rally_Lost_thru_Mistake,Frequency,3.0,Eval1_By_OutCome_Effective_Adv_Second | Rally_Lost_thru_Mistake,M003
Eval1_By_OutCome_Effective_Adv_Second,Rally_Rally,Frequency,2.0,Eval1_By_OutCome_Effective_Adv_Second | Rally_Rally,M003
Eval1_By_OutCome_Effective_Adv_Second,Return_Lost_thru_Mistake,Frequency,3.0,Eval1_By_OutCome_Effective_Adv_Second | Return_Lost_thru_Mistake,M003
Eval1_By_OutCome_Effective_Adv_Second,Return_Won_thru_Winner,Frequency,2.0,Eval1_By_OutCome_Effective_Adv_Second | Return_Won_thru_Winner,M003
Eval1_By_OutCome_Effective_Adv_Second,Serve_Lost_thru_Mistake,Frequency,4.0,Eval1_By_OutCome_Effective_Adv_Second | Serve_Lost_thru_Mistake,M003
Eval1_By_OutCome_Effective_Adv_Second,Serve_Rally,Frequency,3.0,Eval1_By_OutCome_Effective_Adv_Second | Serve_Rally,M003
Eval1_By_OutCome_Effective_Adv_Second,Serve_Won_thru_Winner,Frequency,1.0,Eval1_By_OutCome_Effective_Adv_Second | Serve_Won_thru_Winner,M003
Effective_Score2_Shots,Effective_Score_BH,Frequency,21.0,Effective_Score2_Shots | Effective_Score_BH,M003
Effective_Score2_Shots,Effective_Score_FH,Frequency,49.0,Effective_Score2_Shots | Effective_Score_FH,M003
Effective_Score2_Shots,Effective_Score_Slice,Frequency,8.0,Effective_Score2_Shots | Effective_Score_Slice,M003
Effective_Score2_Shots,Effective_Score_Volley,Frequency,2.0,Effective_Score2_Shots | Effective_Score_Volley,M003
ShotsEval2_By_OutComeGen_Effective,BH_Lost,Frequency,11.0,ShotsEval2_By_OutComeGen_Effective | BH_Lost,M003
ShotsEval2_By_OutComeGen_Effective,BH_Rally,Frequency,9.0,ShotsEval2_By_OutComeGen_Effective | BH_Rally,M003
ShotsEval2_By_OutComeGen_Effective,BH_Won,Frequency,1.0,ShotsEval2_By_OutComeGen_Effective | BH_Won,M003
ShotsEval2_By_OutComeGen_Effective,FH_Lost,Frequency,14.0,ShotsEval2_By_OutComeGen_Effective | FH_Lost,M003
ShotsEval2_By_OutComeGen_Effective,FH_Rally,Frequency,27.0,ShotsEval2_By_OutComeGen_Effective | FH_Rally,M003
ShotsEval2_By_OutComeGen_Effective,FH_Won,Frequency,8.0,ShotsEval2_By_OutComeGen_Effective | FH_Won,M003
ShotsEval2_By_OutComeGen_Effective,Slice_Lost,Frequency,6.0,ShotsEval2_By_OutComeGen_Effective | Slice_Lost,M003
ShotsEval2_By_OutComeGen_Effective,Slice_Rally,Frequency,2.0,ShotsEval2_By_OutComeGen_Effective | Slice_Rally,M003
ShotsEval2_By_OutComeGen_Effective,Volley_Lost,Frequency,2.0,ShotsEval2_By_OutComeGen_Effective | Volley_Lost,M003
Eval2_By_OutCome_Effective,BH_Lost_thru_Mistake,Frequency,11.0,Eval2_By_OutCome_Effective | BH_Lost_thru_Mistake,M003
Eval2_By_OutCome_Effective,BH_Rally,Frequency,9.0,Eval2_By_OutCome_Effective | BH_Rally,M003
Eval2_By_OutCome_Effective,BH_Won_thru_Winner,Frequency,1.0,Eval2_By_OutCome_Effective | BH_Won_thru_Winner,M003
Eval2_By_OutCome_Effective,FH_Lost_thru_Mistake,Frequency,14.0,Eval2_By_OutCome_Effective | FH_Lost_thru_Mistake,M003
Eval2_By_OutCome_Effective,FH_Rally,Frequency,27.0,Eval2_By_OutCome_Effective | FH_Rally,M003
Eval2_By_OutCome_Effective,FH_Won_thru_Winner,Frequency,8.0,Eval2_By_OutCome_Effective | FH_Won_thru_Winner,M003
Eval2_By_OutCome_Effective,Slice_Lost_thru_Mistake,Frequency,6.0,Eval2_By_OutCome_Effective | Slice_Lost_thru_Mistake,M003
Eval2_By_OutCome_Effective,Slice_Rally,Frequency,2.0,Eval2_By_OutCome_Effective | Slice_Rally,M003
Eval2_By_OutCome_Effective,Volley_Lost_thru_Mistake,Frequency,2.0,Eval2_By_OutCome_Effective | Volley_Lost_thru_Mistake,M003
Shots_By_Part_OutComeGen,Return_One_Lost,Frequency,14.0,Shots_By_Part_OutComeGen | Return_One_Lost,M003
Shots_By_Part_OutComeGen,Return_One_Won,Frequency,8.0,Shots_By_Part_OutComeGen | Return_One_Won,M003
Shots_By_Part_OutComeGen,Return_Two_Lost,Frequency,7.0,Shots_By_Part_OutComeGen | Return_Two_Lost,M003
Shots_By_Part_OutComeGen,Return_Two_Rally,Frequency,4.0,Shots_By_Part_OutComeGen | Return_Two_Rally,M003
Shots_By_Part_OutComeGen,Return_Two_Won,Frequency,3.0,Shots_By_Part_OutComeGen | Return_Two_Won,M003
Shots_By_Part_OutComeGen,Serve_One_Lost,Frequency,4.0,Shots_By_Part_OutComeGen | Serve_One_Lost,M003
Shots_By_Part_OutComeGen,Serve_One_Won,Frequency,7.0,Shots_By_Part_OutComeGen | Serve_One_Won,M003
Shots_By_Part_OutComeGen,Serve_Two_Lost,Frequency,9.0,Shots_By_Part_OutComeGen | Serve_Two_Lost,M003
Shots_By_Part_OutComeGen,Serve_Two_Rally,Frequency,16.0,Shots_By_Part_OutComeGen | Serve_Two_Rally,M003
Shots_By_Part_OutComeGen,Serve_Two_Won,Frequency,3.0,Shots_By_Part_OutComeGen | Serve_Two_Won,M003
Shots_By_Part_OutCome,Return_One_Lost_thru_Mistake,Frequency,14.0,Shots_By_Part_OutCome | Return_One_Lost_thru_Mistake,M003
Shots_By_Part_OutCome,Return_One_Won_thru_Winner,Frequency,8.0,Shots_By_Part_OutCome | Return_One_Won_thru_Winner,M003
Shots_By_Part_OutCome,Return_Two_Lost_thru_Mistake,Frequency,7.0,Shots_By_Part_OutCome | Return_Two_Lost_thru_Mistake,M003
Shots_By_Part_OutCome,Return_Two_Rally,Frequency,4.0,Shots_By_Part_OutCome | Return_Two_Rally,M003
Shots_By_Part_OutCome,Return_Two_Won_thru_Winner,Frequency,3.0,Shots_By_Part_OutCome | Return_Two_Won_thru_Winner,M003
Shots_By_Part_OutCome,Serve_One_Lost_thru_Mistake,Frequency,4.0,Shots_By_Part_OutCome | Serve_One_Lost_thru_Mistake,M003
Shots_By_Part_OutCome,Serve_One_Won_thru_Winner,Frequency,7.0,Shots_By_Part_OutCome | Serve_One_Won_thru_Winner,M003
Shots_By_Part_OutCome,Serve_Two_Lost_thru_Mistake,Frequency,9.0,Shots_By_Part_OutCome | Serve_Two_Lost_thru_Mistake,M003
Shots_By_Part_OutCome,Serve_Two_Rally,Frequency,16.0,Shots_By_Part_OutCome | Serve_Two_Rally,M003
Shots_By_Part_OutCome,Serve_Two_Won_thru_Winner,Frequency,3.0,Shots_By_Part_OutCome | Serve_Two_Won_thru_Winner,M003
Shots_By_Part_OutCome_Shot,Return_One_Lost_thru_Mistake_BH,Frequency,4.0,Shots_By_Part_OutCome_Shot | Return_One_Lost_thru_Mistake_BH,M003
Shots_By_Part_OutCome_Shot,Return_One_Lost_thru_Mistake_FH,Frequency,8.0,Shots_By_Part_OutCome_Shot | Return_One_Lost_thru_Mistake_FH,M003
Shots_By_Part_OutCome_Shot,Return_One_Won_thru_Winner_BH,Frequency,1.0,Shots_By_Part_OutCome_Shot | Return_One_Won_thru_Winner_BH,M003
Shots_By_Part_OutCome_Shot,Return_One_Won_thru_Winner_FH,Frequency,4.0,Shots_By_Part_OutCome_Shot | Return_One_Won_thru_Winner_FH,M003
Shots_By_Part_OutCome_Shot,Return_One_Won_thru_Winner_Slice,Frequency,3.0,Shots_By_Part_OutCome_Shot | Return_One_Won_thru_Winner_Slice,M003
Shots_By_Part_OutCome_Shot,Return_Two_Lost_thru_Mistake_BH,Frequency,3.0,Shots_By_Part_OutCome_Shot | Return_Two_Lost_thru_Mistake_BH,M003
Shots_By_Part_OutCome_Shot,Return_Two_Lost_thru_Mistake_FH,Frequency,3.0,Shots_By_Part_OutCome_Shot | Return_Two_Lost_thru_Mistake_FH,M003
Shots_By_Part_OutCome_Shot,Return_Two_Lost_thru_Mistake_Volley,Frequency,1.0,Shots_By_Part_OutCome_Shot | Return_Two_Lost_thru_Mistake_Volley,M003
Shots_By_Part_OutCome_Shot,Return_Two_Rally_BH,Frequency,2.0,Shots_By_Part_OutCome_Shot | Return_Two_Rally_BH,M003
Shots_By_Part_OutCome_Shot,Return_Two_Rally_FH,Frequency,2.0,Shots_By_Part_OutCome_Shot | Return_Two_Rally_FH,M003
Shots_By_Part_OutCome_Shot,Return_Two_Won_thru_Winner_FH,Frequency,3.0,Shots_By_Part_OutCome_Shot | Return_Two_Won_thru_Winner_FH,M003
Shots_By_Part_OutCome_Shot,Serve_One_Lost_thru_Mistake_Serve,Frequency,4.0,Shots_By_Part_OutCome_Shot | Serve_One_Lost_thru_Mistake_Serve,M003
Shots_By_Part_OutCome_Shot,Serve_One_Won_thru_Winner_Serve,Frequency,7.0,Shots_By_Part_OutCome_Shot | Serve_One_Won_thru_Winner_Serve,M003
Shots_By_Part_OutCome_Shot,Serve_Two_Lost_thru_Mistake_BH,Frequency,2.0,Shots_By_Part_OutCome_Shot | Serve_Two_Lost_thru_Mistake_BH,M003
Shots_By_Part_OutCome_Shot,Serve_Two_Lost_thru_Mistake_FH,Frequency,5.0,Shots_By_Part_OutCome_Shot | Serve_Two_Lost_thru_Mistake_FH,M003
Shots_By_Part_OutCome_Shot,Serve_Two_Lost_thru_Mistake_Slice,Frequency,2.0,Shots_By_Part_OutCome_Shot | Serve_Two_Lost_thru_Mistake_Slice,M003
Shots_By_Part_OutCome_Shot,Serve_Two_Rally_BH,Frequency,3.0,Shots_By_Part_OutCome_Shot | Serve_Two_Rally_BH,M003
Shots_By_Part_OutCome_Shot,Serve_Two_Rally_FH,Frequency,12.0,Shots_By_Part_OutCome_Shot | Serve_Two_Rally_FH,M003
Shots_By_Part_OutCome_Shot,Serve_Two_Rally_Slice,Frequency,1.0,Shots_By_Part_OutCome_Shot | Serve_Two_Rally_Slice,M003
Shots_By_Part_OutCome_Shot,Serve_Two_Won_thru_Winner_BH,Frequency,1.0,Shots_By_Part_OutCome_Shot | Serve_Two_Won_thru_Winner_BH,M003
Shots_By_Part_OutCome_Shot,Serve_Two_Won_thru_Winner_FH,Frequency,2.0,Shots_By_Part_OutCome_Shot | Serve_Two_Won_thru_Winner_FH,M003
Start_SplitBy_Serve_Type_OutComeGen,BH_First_Lost,Frequency,4.0,Start_SplitBy_Serve_Type_OutComeGen | BH_First_Lost,M003
Start_SplitBy_Serve_Type_OutComeGen,BH_First_Rally,Frequency,4.0,Start_SplitBy_Serve_Type_OutComeGen | BH_First_Rally,M003
Start_SplitBy_Serve_Type_OutComeGen,BH_Second_Lost,Frequency,2.0,Start_SplitBy_Serve_Type_OutComeGen | BH_Second_Lost,M003
Start_SplitBy_Serve_Type_OutComeGen,FH_First_Lost,Frequency,4.0,Start_SplitBy_Serve_Type_OutComeGen | FH_First_Lost,M003
Start_SplitBy_Serve_Type_OutComeGen,FH_First_Rally,Frequency,10.0,Start_SplitBy_Serve_Type_OutComeGen | FH_First_Rally,M003
Start_SplitBy_Serve_Type_OutComeGen,FH_First_Won,Frequency,3.0,Start_SplitBy_Serve_Type_OutComeGen | FH_First_Won,M003
Start_SplitBy_Serve_Type_OutComeGen,FH_Second_Lost,Frequency,2.0,Start_SplitBy_Serve_Type_OutComeGen | FH_Second_Lost,M003
Start_SplitBy_Serve_Type_OutComeGen,FH_Second_Rally,Frequency,3.0,Start_SplitBy_Serve_Type_OutComeGen | FH_Second_Rally,M003
Start_SplitBy_Serve_Type_OutComeGen,Return_First_Lost,Frequency,16.0,Start_SplitBy_Serve_Type_OutComeGen | Return_First_Lost,M003
Start_SplitBy_Serve_Type_OutComeGen,Return_First_Rally,Frequency,3.0,Start_SplitBy_Serve_Type_OutComeGen | Return_First_Rally,M003
Start_SplitBy_Serve_Type_OutComeGen,Return_First_Won,Frequency,5.0,Start_SplitBy_Serve_Type_OutComeGen | Return_First_Won,M003
Start_SplitBy_Serve_Type_OutComeGen,Return_Second_Lost,Frequency,5.0,Start_SplitBy_Serve_Type_OutComeGen | Return_Second_Lost,M003
Start_SplitBy_Serve_Type_OutComeGen,Return_Second_Rally,Frequency,1.0,Start_SplitBy_Serve_Type_OutComeGen | Return_Second_Rally,M003
Start_SplitBy_Serve_Type_OutComeGen,Return_Second_Won,Frequency,6.0,Start_SplitBy_Serve_Type_OutComeGen | Return_Second_Won,M003
Start_SplitBy_Serve_Type_OutComeGen,Serve_First_Lost,Frequency,7.0,Start_SplitBy_Serve_Type_OutComeGen | Serve_First_Lost,M003
Start_SplitBy_Serve_Type_OutComeGen,Serve_First_Rally,Frequency,11.0,Start_SplitBy_Serve_Type_OutComeGen | Serve_First_Rally,M003
Start_SplitBy_Serve_Type_OutComeGen,Serve_First_Won,Frequency,8.0,Start_SplitBy_Serve_Type_OutComeGen | Serve_First_Won,M003
Start_SplitBy_Serve_Type_OutComeGen,Serve_Second_Lost,Frequency,6.0,Start_SplitBy_Serve_Type_OutComeGen | Serve_Second_Lost,M003
Start_SplitBy_Serve_Type_OutComeGen,Serve_Second_Rally,Frequency,5.0,Start_SplitBy_Serve_Type_OutComeGen | Serve_Second_Rally,M003
Start_SplitBy_Serve_Type_OutComeGen,Serve_Second_Won,Frequency,2.0,Start_SplitBy_Serve_Type_OutComeGen | Serve_Second_Won,M003
Start_SplitBy_Serve_Type_OutComeGen,Slice_First_Lost,Frequency,3.0,Start_SplitBy_Serve_Type_OutComeGen | Slice_First_Lost,M003
Start_SplitBy_Serve_Type_OutComeGen,Slice_First_Rally,Frequency,1.0,Start_SplitBy_Serve_Type_OutComeGen | Slice_First_Rally,M003
Start_SplitBy_Serve_Type_OutComeGen,Slice_Second_Lost,Frequency,1.0,Start_SplitBy_Serve_Type_OutComeGen | Slice_Second_Lost,M003
Start_SplitBy_Serve_Type_OutComeGen,Volley_Second_Lost,Frequency,1.0,Start_SplitBy_Serve_Type_OutComeGen | Volley_Second_Lost,M003
Start_SplitBy_Serve_Type_Part_OutCome,Return_First_One_Lost_thru_Mistake,Frequency,11.0,Start_SplitBy_Serve_Type_Part_OutCome | Return_First_One_Lost_thru_Mistake,M003
Start_SplitBy_Serve_Type_Part_OutCome,Return_First_One_Won_thru_Winner,Frequency,3.0,Start_SplitBy_Serve_Type_Part_OutCome | Return_First_One_Won_thru_Winner,M003
Start_SplitBy_Serve_Type_Part_OutCome,Return_First_Two_Lost_thru_Mistake,Frequency,5.0,Start_SplitBy_Serve_Type_Part_OutCome | Return_First_Two_Lost_thru_Mistake,M003
Start_SplitBy_Serve_Type_Part_OutCome,Return_First_Two_Rally,Frequency,3.0,Start_SplitBy_Serve_Type_Part_OutCome | Return_First_Two_Rally,M003
